start_time,end_time,price,rin_id,rate_name
2024-03-21 12:00:00-07:00,2024-03-21 12:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 12:00:00-07:00,2024-03-21 12:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 13:00:00-07:00,2024-03-21 13:59:59-07:00,0.402,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 13:00:00-07:00,2024-03-21 13:59:59-07:00,0.402,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 14:00:00-07:00,2024-03-21 14:59:59-07:00,0.437,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 14:00:00-07:00,2024-03-21 14:59:59-07:00,0.437,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 15:00:00-07:00,2024-03-21 15:59:59-07:00,0.425,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 15:00:00-07:00,2024-03-21 15:59:59-07:00,0.425,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 16:00:00-07:00,2024-03-21 16:59:59-07:00,0.431,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 16:00:00-07:00,2024-03-21 16:59:59-07:00,0.431,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 16:00:00-07:00,2024-03-21 16:59:59-07:00,0.431,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 17:00:00-07:00,2024-03-21 17:59:59-07:00,0.433,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 17:00:00-07:00,2024-03-21 17:59:59-07:00,0.433,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 17:00:00-07:00,2024-03-21 17:59:59-07:00,0.433,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 18:00:00-07:00,2024-03-21 18:59:59-07:00,0.444,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 18:00:00-07:00,2024-03-21 18:59:59-07:00,0.444,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 18:00:00-07:00,2024-03-21 18:59:59-07:00,0.444,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 19:00:00-07:00,2024-03-21 19:59:59-07:00,0.443,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 19:00:00-07:00,2024-03-21 19:59:59-07:00,0.443,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 19:00:00-07:00,2024-03-21 19:59:59-07:00,0.443,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 20:00:00-07:00,2024-03-21 20:59:59-07:00,0.436,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 20:00:00-07:00,2024-03-21 20:59:59-07:00,0.436,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 20:00:00-07:00,2024-03-21 20:59:59-07:00,0.436,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 21:00:00-07:00,2024-03-21 21:59:59-07:00,0.432,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 21:00:00-07:00,2024-03-21 21:59:59-07:00,0.432,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 21:00:00-07:00,2024-03-21 21:59:59-07:00,0.432,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 22:00:00-07:00,2024-03-21 22:59:59-07:00,0.427,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 22:00:00-07:00,2024-03-21 22:59:59-07:00,0.427,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 22:00:00-07:00,2024-03-21 22:59:59-07:00,0.427,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 23:00:00-07:00,2024-03-21 23:59:59-07:00,0.423,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 23:00:00-07:00,2024-03-21 23:59:59-07:00,0.423,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 23:00:00-07:00,2024-03-21 23:59:59-07:00,0.423,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 00:00:00-07:00,2024-03-22 00:59:59-07:00,0.42,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 00:00:00-07:00,2024-03-22 00:59:59-07:00,0.42,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 00:00:00-07:00,2024-03-22 00:59:59-07:00,0.42,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 01:00:00-07:00,2024-03-22 01:59:59-07:00,0.422,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 01:00:00-07:00,2024-03-22 01:59:59-07:00,0.422,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 01:00:00-07:00,2024-03-22 01:59:59-07:00,0.422,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 02:00:00-07:00,2024-03-22 02:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 02:00:00-07:00,2024-03-22 02:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 02:00:00-07:00,2024-03-22 02:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 03:00:00-07:00,2024-03-22 03:59:59-07:00,0.422,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 03:00:00-07:00,2024-03-22 03:59:59-07:00,0.422,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 03:00:00-07:00,2024-03-22 03:59:59-07:00,0.422,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 04:00:00-07:00,2024-03-22 04:59:59-07:00,0.428,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 04:00:00-07:00,2024-03-22 04:59:59-07:00,0.428,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 04:00:00-07:00,2024-03-22 04:59:59-07:00,0.428,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 05:00:00-07:00,2024-03-22 05:59:59-07:00,0.429,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 05:00:00-07:00,2024-03-22 05:59:59-07:00,0.429,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 05:00:00-07:00,2024-03-22 05:59:59-07:00,0.429,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 06:00:00-07:00,2024-03-22 06:59:59-07:00,0.427,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 06:00:00-07:00,2024-03-22 06:59:59-07:00,0.427,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 06:00:00-07:00,2024-03-22 06:59:59-07:00,0.427,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 07:00:00-07:00,2024-03-22 07:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 07:00:00-07:00,2024-03-22 07:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 07:00:00-07:00,2024-03-22 07:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 08:00:00-07:00,2024-03-22 08:59:59-07:00,0.401,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 08:00:00-07:00,2024-03-22 08:59:59-07:00,0.401,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 08:00:00-07:00,2024-03-22 08:59:59-07:00,0.401,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 09:00:00-07:00,2024-03-22 09:59:59-07:00,0.385,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 09:00:00-07:00,2024-03-22 09:59:59-07:00,0.385,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 09:00:00-07:00,2024-03-22 09:59:59-07:00,0.385,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 10:00:00-07:00,2024-03-22 10:59:59-07:00,0.386,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 10:00:00-07:00,2024-03-22 10:59:59-07:00,0.386,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 10:00:00-07:00,2024-03-22 10:59:59-07:00,0.386,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 11:00:00-07:00,2024-03-22 11:59:59-07:00,0.399,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 11:00:00-07:00,2024-03-22 11:59:59-07:00,0.399,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 11:00:00-07:00,2024-03-22 11:59:59-07:00,0.399,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 12:00:00-07:00,2024-03-22 12:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 13:00:00-07:00,2024-03-22 13:59:59-07:00,0.402,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 14:00:00-07:00,2024-03-22 14:59:59-07:00,0.437,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-22 15:00:00-07:00,2024-03-22 15:59:59-07:00,0.425,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-26 19:00:00-07:00,2024-03-26 19:59:59-07:00,0.443,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-26 20:00:00-07:00,2024-03-26 20:59:59-07:00,0.436,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-26 21:00:00-07:00,2024-03-26 21:59:59-07:00,0.432,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-26 22:00:00-07:00,2024-03-26 22:59:59-07:00,0.427,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-26 23:00:00-07:00,2024-03-26 23:59:59-07:00,0.423,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 00:00:00-07:00,2024-03-27 00:59:59-07:00,0.42,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 01:00:00-07:00,2024-03-27 01:59:59-07:00,0.422,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 02:00:00-07:00,2024-03-27 02:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 03:00:00-07:00,2024-03-27 03:59:59-07:00,0.422,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 04:00:00-07:00,2024-03-27 04:59:59-07:00,0.428,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 05:00:00-07:00,2024-03-27 05:59:59-07:00,0.429,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 06:00:00-07:00,2024-03-27 06:59:59-07:00,0.427,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 07:00:00-07:00,2024-03-27 07:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 08:00:00-07:00,2024-03-27 08:59:59-07:00,0.401,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 09:00:00-07:00,2024-03-27 09:59:59-07:00,0.385,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 10:00:00-07:00,2024-03-27 10:59:59-07:00,0.386,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 11:00:00-07:00,2024-03-27 11:59:59-07:00,0.399,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 12:00:00-07:00,2024-03-27 12:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 13:00:00-07:00,2024-03-27 13:59:59-07:00,0.402,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 14:00:00-07:00,2024-03-27 14:59:59-07:00,0.437,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 15:00:00-07:00,2024-03-27 15:59:59-07:00,0.425,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 16:00:00-07:00,2024-03-27 16:59:59-07:00,0.431,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 17:00:00-07:00,2024-03-27 17:59:59-07:00,0.433,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-27 18:00:00-07:00,2024-03-27 18:59:59-07:00,0.444,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 02:00:00-07:00,2024-03-30 02:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 03:00:00-07:00,2024-03-30 03:59:59-07:00,0.422,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 04:00:00-07:00,2024-03-30 04:59:59-07:00,0.428,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 05:00:00-07:00,2024-03-30 05:59:59-07:00,0.429,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 06:00:00-07:00,2024-03-30 06:59:59-07:00,0.427,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 07:00:00-07:00,2024-03-30 07:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 08:00:00-07:00,2024-03-30 08:59:59-07:00,0.401,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 09:00:00-07:00,2024-03-30 09:59:59-07:00,0.385,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 10:00:00-07:00,2024-03-30 10:59:59-07:00,0.386,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 11:00:00-07:00,2024-03-30 11:59:59-07:00,0.399,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 12:00:00-07:00,2024-03-30 12:59:59-07:00,0.421,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 13:00:00-07:00,2024-03-30 13:59:59-07:00,0.402,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 14:00:00-07:00,2024-03-30 14:59:59-07:00,0.437,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 15:00:00-07:00,2024-03-30 15:59:59-07:00,0.425,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 16:00:00-07:00,2024-03-30 16:59:59-07:00,0.431,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 17:00:00-07:00,2024-03-30 17:59:59-07:00,0.433,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 18:00:00-07:00,2024-03-30 18:59:59-07:00,0.444,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 19:00:00-07:00,2024-03-30 19:59:59-07:00,0.443,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 20:00:00-07:00,2024-03-30 20:59:59-07:00,0.436,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 21:00:00-07:00,2024-03-30 21:59:59-07:00,0.432,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 22:00:00-07:00,2024-03-30 22:59:59-07:00,0.427,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-30 23:00:00-07:00,2024-03-30 23:59:59-07:00,0.423,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-31 00:00:00-07:00,2024-03-31 00:59:59-07:00,0.42,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-31 01:00:00-07:00,2024-03-31 01:59:59-07:00,0.422,USCA-CFCF-SUDG-0000,SummerGHG
2024-03-21 12:00:00-07:00,2024-03-21 12:59:59-07:00,0.331,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 12:00:00-07:00,2024-03-21 12:59:59-07:00,0.331,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 13:00:00-07:00,2024-03-21 13:59:59-07:00,0.296,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 13:00:00-07:00,2024-03-21 13:59:59-07:00,0.296,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 14:00:00-07:00,2024-03-21 14:59:59-07:00,0.067,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 14:00:00-07:00,2024-03-21 14:59:59-07:00,0.067,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 15:00:00-07:00,2024-03-21 15:59:59-07:00,0.331,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 15:00:00-07:00,2024-03-21 15:59:59-07:00,0.331,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 16:00:00-07:00,2024-03-21 16:59:59-07:00,0.438,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 16:00:00-07:00,2024-03-21 16:59:59-07:00,0.438,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 16:00:00-07:00,2024-03-21 16:59:59-07:00,0.438,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 17:00:00-07:00,2024-03-21 17:59:59-07:00,0.441,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 17:00:00-07:00,2024-03-21 17:59:59-07:00,0.441,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 17:00:00-07:00,2024-03-21 17:59:59-07:00,0.441,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 18:00:00-07:00,2024-03-21 18:59:59-07:00,0.44,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 18:00:00-07:00,2024-03-21 18:59:59-07:00,0.44,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 18:00:00-07:00,2024-03-21 18:59:59-07:00,0.44,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 19:00:00-07:00,2024-03-21 19:59:59-07:00,0.43,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 19:00:00-07:00,2024-03-21 19:59:59-07:00,0.43,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 19:00:00-07:00,2024-03-21 19:59:59-07:00,0.43,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 20:00:00-07:00,2024-03-21 20:59:59-07:00,0.412,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 20:00:00-07:00,2024-03-21 20:59:59-07:00,0.412,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 20:00:00-07:00,2024-03-21 20:59:59-07:00,0.412,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 21:00:00-07:00,2024-03-21 21:59:59-07:00,0.415,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 21:00:00-07:00,2024-03-21 21:59:59-07:00,0.415,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 21:00:00-07:00,2024-03-21 21:59:59-07:00,0.415,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 22:00:00-07:00,2024-03-21 22:59:59-07:00,0.408,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 22:00:00-07:00,2024-03-21 22:59:59-07:00,0.408,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 22:00:00-07:00,2024-03-21 22:59:59-07:00,0.408,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 23:00:00-07:00,2024-03-21 23:59:59-07:00,0.421,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 23:00:00-07:00,2024-03-21 23:59:59-07:00,0.421,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-21 23:00:00-07:00,2024-03-21 23:59:59-07:00,0.421,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 00:00:00-07:00,2024-03-22 00:59:59-07:00,0.403,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 00:00:00-07:00,2024-03-22 00:59:59-07:00,0.403,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 00:00:00-07:00,2024-03-22 00:59:59-07:00,0.403,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 01:00:00-07:00,2024-03-22 01:59:59-07:00,0.408,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 01:00:00-07:00,2024-03-22 01:59:59-07:00,0.408,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 01:00:00-07:00,2024-03-22 01:59:59-07:00,0.408,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 02:00:00-07:00,2024-03-22 02:59:59-07:00,0.405,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 02:00:00-07:00,2024-03-22 02:59:59-07:00,0.405,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 02:00:00-07:00,2024-03-22 02:59:59-07:00,0.405,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 03:00:00-07:00,2024-03-22 03:59:59-07:00,0.407,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 03:00:00-07:00,2024-03-22 03:59:59-07:00,0.407,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 03:00:00-07:00,2024-03-22 03:59:59-07:00,0.407,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 04:00:00-07:00,2024-03-22 04:59:59-07:00,0.401,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 04:00:00-07:00,2024-03-22 04:59:59-07:00,0.401,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 04:00:00-07:00,2024-03-22 04:59:59-07:00,0.401,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 05:00:00-07:00,2024-03-22 05:59:59-07:00,0.408,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 05:00:00-07:00,2024-03-22 05:59:59-07:00,0.408,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 05:00:00-07:00,2024-03-22 05:59:59-07:00,0.408,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 06:00:00-07:00,2024-03-22 06:59:59-07:00,0.431,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 06:00:00-07:00,2024-03-22 06:59:59-07:00,0.431,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 06:00:00-07:00,2024-03-22 06:59:59-07:00,0.431,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 07:00:00-07:00,2024-03-22 07:59:59-07:00,0.461,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 07:00:00-07:00,2024-03-22 07:59:59-07:00,0.461,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 07:00:00-07:00,2024-03-22 07:59:59-07:00,0.461,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 08:00:00-07:00,2024-03-22 08:59:59-07:00,0.335,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 08:00:00-07:00,2024-03-22 08:59:59-07:00,0.335,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 08:00:00-07:00,2024-03-22 08:59:59-07:00,0.335,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 09:00:00-07:00,2024-03-22 09:59:59-07:00,0.369,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 09:00:00-07:00,2024-03-22 09:59:59-07:00,0.369,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 09:00:00-07:00,2024-03-22 09:59:59-07:00,0.369,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 10:00:00-07:00,2024-03-22 10:59:59-07:00,0.454,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 10:00:00-07:00,2024-03-22 10:59:59-07:00,0.454,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 10:00:00-07:00,2024-03-22 10:59:59-07:00,0.454,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 11:00:00-07:00,2024-03-22 11:59:59-07:00,0.448,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 11:00:00-07:00,2024-03-22 11:59:59-07:00,0.448,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 11:00:00-07:00,2024-03-22 11:59:59-07:00,0.448,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 12:00:00-07:00,2024-03-22 12:59:59-07:00,0.331,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 13:00:00-07:00,2024-03-22 13:59:59-07:00,0.296,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 14:00:00-07:00,2024-03-22 14:59:59-07:00,0.067,USCA-CFCF-WIDG-0000,WinterGHG
2024-03-22 15:00:00-07:00,2024-03-22 15:59:59-07:00,0.331,USCA-CFCF-WIDG-0000,WinterGHG
